Initial Pressure (mbar),Final Pressure (mbar),Pressure Step (mbar),Step Duration (s),Stabilization Time (s),"Pads to Calibrate (e.g. 0-29 or 1,5,6)",Cycles,Triangular Sweep (Up & Down),Ignore Pad Parsing (Record Raw STM),Time,STM_0,STM_1,STM_2,STM_3,STM_4,STM_5, x,Pressure,STM_Extra_14,STM_Extra_15,STM_Extra_16
0,400.0,50,60,50,0-5,1,false,false,60.87664771080017,  72.858261,  51.546318,  70.628357,  42.772736,  39.640984,  81.186394,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,60.93520188331604,  72.847519,  51.520882,  70.604431,  42.748184,  39.637642,  81.165260,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,60.98745036125183,  72.846512,  51.526695,  70.625259,  42.762360,  39.656502,  81.165321,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.04811096191406,  72.841568,  51.519081,  70.608505,  42.749329,  39.629936,  81.169868,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.10440444946289,  72.851639,  51.519081,  70.623901,  42.754501,  39.652946,  81.166161,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.16167426109314,  72.838654,  51.511482,  70.609497,  42.770325,  39.659660,  81.181435,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.21858859062195,  72.835144,  51.531654,  70.629074,  42.758774,  39.653358,  81.175179,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.27731394767761,  72.852127,  51.507851,  70.612946,  42.762527,  39.605721,  81.168312,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.33223056793213,  72.840485,  51.523308,  70.611023,  42.762802,  39.640602,  81.190331,  end,13,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.38850450515747,  72.848160,  51.527061,  70.610199,  42.755447,  39.641579,  81.175056,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.44695830345154,  72.846603,  51.512978,  70.606277,  42.756363,  39.647453,  81.180580,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.5058867931366,  72.845901,  51.510460,  70.606155,  42.754776,  39.639214,  81.171745,  end,13,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.55668592453003,  72.857742,  51.527367,  70.611679,  42.776810,  39.657173,  81.169716,  end,13,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.61606431007385,  72.860184,  51.519630,  70.617783,  42.769608,  39.655846,  81.178841,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.672882318496704,  72.839584,  51.516380,  70.610718,  42.757660,  39.636406,  81.171928,  end,11,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.72927165031433,  72.858261,  51.522514,  70.619583,  42.766098,  39.647621,  81.160698,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,61.78731060028076,  72.860016,  51.535301,  70.622910,  42.774490,  39.652473,  81.178383,  end,12,1/1,Sweep Up,0.0
0,400.0,50,60,50,0-5,1,false,false,111.92152643203735,  84.615662,  62.887337,  79.842316,  51.758560,  47.376869,  89.914085,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,111.97877430915833,  84.621078,  62.877281,  79.847839,  51.762604,  47.378593,  89.918617,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.03528046607971,  84.628693,  62.895073,  79.851288,  51.765656,  47.382240,  89.918663,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.09500622749329,  84.613556,  62.891075,  79.839539,  51.761063,  47.370094,  89.917992,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.14930033683777,  84.629700,  62.899498,  79.846298,  51.768478,  47.384575,  89.920250,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.20596480369568,  84.633011,  62.893532,  79.849930,  51.764694,  47.375893,  89.921013,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.26306819915771,  84.623825,  62.902458,  79.851746,  51.768051,  47.375984,  89.932884,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.3196268081665,  84.631302,  62.898125,  79.840454,  51.767395,  47.383064,  89.932396,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.37665247917175,  84.627502,  62.891975,  79.840073,  51.766663,  47.386406,  89.919151,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.43839478492737,  84.632416,  62.908424,  79.856293,  51.781555,  47.378487,  89.929726,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.49333763122559,  84.629395,  62.892799,  79.839355,  51.764450,  47.388283,  89.920067,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.54696917533875,  84.626556,  62.900887,  79.846100,  51.772827,  47.384132,  89.921074,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.60380792617798,  84.633743,  62.907600,  79.853973,  51.769867,  47.390022,  89.919426,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.66133165359497,  84.625961,  62.896065,  79.857239,  51.774139,  47.389610,  89.916710,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.71751689910889,  84.633179,  62.899940,  79.851807,  51.771118,  47.388618,  89.926109,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.77442145347595,  84.645050,  62.897957,  79.860901,  51.773590,  47.383446,  89.924065,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.83116507530212,  84.622360,  62.905800,  79.843933,  51.763123,  47.378685,  89.918831,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.88802027702332,  84.628967,  62.910973,  79.849045,  51.773438,  47.399178,  89.923378,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,112.94489192962646,  84.633087,  62.898232,  79.849335,  51.772614,  47.389534,  89.930428,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.00278759002686,  84.648102,  62.908745,  79.846786,  51.773010,  47.383125,  89.926201,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.06092357635498,  84.642258,  62.914345,  79.860077,  51.779312,  47.391594,  89.933159,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.12169337272644,  84.622574,  62.903023,  79.857193,  51.770294,  47.384651,  89.927910,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.17351865768433,  84.644424,  62.907707,  79.848221,  51.772812,  47.399590,  89.925484,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.23444199562073,  84.656006,  62.922462,  79.867310,  51.781860,  47.390144,  89.935936,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.29124975204468,  84.644974,  62.908516,  79.862198,  51.785477,  47.410744,  89.924644,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.34370350837708,  84.631561,  62.906929,  79.856964,  51.772736,  47.386711,  89.936775,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.40303349494934,  84.645096,  62.910149,  79.853149,  51.778473,  47.391411,  89.933495,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.46108746528625,  84.627457,  62.903954,  79.866455,  51.782425,  47.395226,  89.942345,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.51732063293457,  84.644012,  62.913811,  79.858688,  51.780182,  47.397865,  89.934914,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.5768187046051,  84.649185,  62.915062,  79.870987,  51.788742,  47.378700,  89.934532,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.63089942932129,  84.648422,  62.920174,  79.871185,  51.776306,  47.394264,  89.927238,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.68391847610474,  84.638779,  62.916039,  79.864716,  51.782379,  47.390816,  89.934258,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.74535703659058,  84.652786,  62.915932,  79.862091,  51.786896,  47.401817,  89.934532,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.80231237411499,  84.651154,  62.918327,  79.869492,  51.796448,  47.406731,  89.936485,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.85851836204529,  84.662918,  62.920128,  79.867386,  51.771744,  47.394875,  89.933388,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.91546487808228,  84.643478,  62.908257,  79.863037,  51.786804,  47.401115,  89.930656,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,113.97280955314636,  84.635712,  62.928932,  79.867722,  51.784149,  47.404701,  89.939156,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.02773833274841,  84.647263,  62.920784,  79.868271,  51.789566,  47.404915,  89.933220,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.08572268486023,  84.659195,  62.919746,  79.862778,  51.787781,  47.402504,  89.930809,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.14298725128174,  84.662170,  62.924217,  79.873444,  51.798630,  47.403008,  89.935829,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.19799494743347,  84.645035,  62.922630,  79.870819,  51.785370,  47.396416,  89.940331,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.25802111625671,  84.643845,  62.921913,  79.875824,  51.790878,  47.408455,  89.943321,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.31404376029968,  84.658600,  62.923836,  79.879318,  51.793167,  47.402794,  89.942101,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.36978816986084,  84.651535,  62.907265,  79.869385,  51.792709,  47.411125,  89.938225,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.4275860786438,  84.646347,  62.932747,  79.880661,  51.787247,  47.397118,  89.944389,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.48542547225952,  84.655838,  62.934654,  79.881638,  51.795410,  47.408852,  89.950432,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.53721499443054,  84.652878,  62.910622,  79.866714,  51.792404,  47.418816,  89.949318,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.59892559051514,  84.647324,  62.923119,  79.874527,  51.797409,  47.417732,  89.934669,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.65361833572388,  84.656570,  62.927910,  79.878326,  51.798126,  47.418709,  89.952110,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.70723557472229,  84.660355,  62.910255,  79.868637,  51.790039,  47.395531,  89.947044,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.76470494270325,  84.661926,  62.927940,  79.878723,  51.785507,  47.391685,  89.947838,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.825199842453,  84.653824,  62.919716,  79.879959,  51.811996,  47.413231,  89.955849,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.8819317817688,  84.660294,  62.942680,  79.879028,  51.809143,  47.412437,  89.940529,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.93908333778381,  84.664169,  62.925911,  79.879410,  51.810608,  47.409203,  89.948799,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,114.99646806716919,  84.666763,  62.935524,  79.885559,  51.801147,  47.409325,  89.946068,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.05384993553162,  84.653198,  62.925728,  79.872009,  51.792679,  47.401863,  89.939873,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.10987830162048,  84.679459,  62.940132,  79.885117,  51.807556,  47.417183,  89.952187,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.1660041809082,  84.654068,  62.922585,  79.871048,  51.793854,  47.414772,  89.938896,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.21901798248291,  84.663956,  62.931313,  79.891037,  51.805206,  47.420113,  89.957619,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.28014588356018,  84.664001,  62.932701,  79.888885,  51.803009,  47.416039,  89.958321,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.33639287948608,  84.670105,  62.943398,  79.895386,  51.797653,  47.408241,  89.960701,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.39290833473206,  84.662216,  62.945305,  79.873047,  51.805420,  47.410683,  89.955345,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.4505124092102,  84.664337,  62.931999,  79.890762,  51.811584,  47.428566,  89.962975,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.50840330123901,  84.655777,  62.922096,  79.875977,  51.800354,  47.409431,  89.946404,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.56461834907532,  84.664841,  62.933418,  79.873718,  51.797165,  47.408180,  89.952263,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.62127661705017,  84.653732,  62.942619,  79.878998,  51.794861,  47.407188,  89.950691,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.67487621307373,  84.684189,  62.940498,  79.891769,  51.813675,  47.427574,  89.958458,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.73562908172607,  84.655731,  62.958519,  79.894012,  51.802933,  47.387718,  89.953865,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.79140114784241,  84.675430,  62.938545,  79.896042,  51.817078,  47.421700,  89.970985,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.84838509559631,  84.662262,  62.929497,  79.881836,  51.801056,  47.412651,  89.944618,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.9057240486145,  84.659042,  62.904152,  79.887741,  51.807373,  47.429451,  89.953056,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,115.96195363998413,  84.667145,  62.943291,  79.898773,  51.806808,  47.427971,  89.954140,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.01715779304504,  84.671234,  62.934044,  79.887512,  51.807663,  47.420326,  89.962151,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.07670402526855,  84.664963,  62.938805,  79.881500,  51.796890,  47.400932,  89.959587,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.13305163383484,  84.681549,  62.946831,  79.897736,  51.813828,  47.422874,  89.970207,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.18938326835632,  84.671814,  62.960915,  79.894196,  51.815735,  47.437309,  89.958565,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.24620509147644,  84.652496,  62.935646,  79.872330,  51.804718,  47.413277,  89.959160,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.30339407920837,  84.674408,  62.940834,  79.884872,  51.815811,  47.420265,  89.964714,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.36030435562134,  84.681778,  62.940941,  79.886475,  51.807251,  47.417076,  89.949165,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.4173789024353,  84.673630,  62.955208,  79.903320,  51.816574,  47.430641,  89.964821,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.47384285926819,  84.686584,  62.947090,  79.897217,  51.827606,  47.429283,  89.971916,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.53153586387634,  84.671188,  62.942497,  79.895584,  51.814423,  47.415001,  89.955132,  end,54,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.59001779556274,  84.677185,  62.947670,  79.894638,  51.819550,  47.425087,  89.976997,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.64485049247742,  84.688339,  62.954124,  79.905746,  51.817047,  47.426903,  89.967583,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.70106887817383,  84.670715,  62.942055,  79.887222,  51.809555,  47.461525,  89.952934,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.75576400756836,  84.661453,  62.932228,  79.889374,  51.829163,  47.426003,  89.958885,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.815598487854,  84.671173,  62.947136,  79.889511,  51.802383,  47.427818,  89.963799,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.87198185920715,  84.675522,  62.951195,  79.885605,  51.810440,  47.425636,  89.968559,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.92747592926025,  84.662567,  62.938408,  79.900711,  51.815460,  47.424736,  89.959862,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,116.98239922523499,  84.686996,  62.959740,  79.909088,  51.822083,  47.436668,  89.976463,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.04105687141418,  84.668442,  62.930702,  79.890656,  51.810455,  47.427696,  89.964607,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.09501671791077,  84.669113,  62.947899,  79.892944,  51.820465,  47.428185,  89.964943,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.15713953971863,  84.685898,  62.959160,  79.909363,  51.828293,  47.432426,  89.975380,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.21347093582153,  84.691406,  62.949928,  79.888153,  51.829315,  47.419151,  89.963722,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.27008414268494,  84.695450,  62.962135,  79.907104,  51.829468,  47.431557,  89.959633,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.32612133026123,  84.675995,  62.948326,  79.899094,  51.821564,  47.433372,  89.975227,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.3790774345398,  84.679398,  62.937737,  79.901978,  51.815811,  47.424294,  89.969185,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.43751883506775,  84.668671,  62.946541,  79.892883,  51.825470,  47.432259,  89.968117,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.49621152877808,  84.675339,  62.944374,  79.898499,  51.824478,  47.437553,  89.965752,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.5515661239624,  84.677277,  62.951027,  79.898605,  51.826706,  47.429390,  89.976295,  end,51,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.61182689666748,  84.673569,  62.946007,  79.896240,  51.819534,  47.438393,  89.979393,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.66677713394165,  84.686020,  62.960686,  79.915802,  51.829346,  47.446831,  89.976326,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.7202684879303,  84.683533,  62.954185,  79.911194,  51.833679,  47.433601,  89.960487,  end,53,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.7820451259613,  84.679611,  62.962074,  79.898102,  51.823975,  47.432808,  89.973717,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.83875894546509,  84.679855,  62.949562,  79.907486,  51.827286,  47.435265,  89.973778,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.89096570014954,  84.688965,  62.961662,  79.910614,  51.834259,  47.433632,  89.985863,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,117.95217061042786,  84.688919,  62.957756,  79.905945,  51.832077,  47.433372,  89.978661,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.01026225090027,  84.688919,  62.944328,  79.904602,  51.812103,  47.428246,  89.985237,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.06536889076233,  84.688507,  62.944054,  79.897385,  51.829666,  47.437340,  89.970604,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.12285351753235,  84.683060,  62.961586,  79.908249,  51.826355,  47.442863,  89.978020,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.18089032173157,  84.698013,  62.960609,  79.910904,  51.835861,  47.432838,  89.979698,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.23580002784729,  84.698502,  62.968956,  79.911880,  51.833755,  47.439247,  89.975609,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.29405045509338,  84.688797,  62.964714,  79.912674,  51.835739,  47.442207,  89.980934,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.35061621665955,  84.680969,  62.954597,  79.901169,  51.833328,  47.444862,  89.980247,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.40674543380737,  84.686844,  62.965721,  79.916489,  51.825256,  47.443352,  89.980247,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.45913434028625,  84.694839,  62.952400,  79.914795,  51.831070,  47.437065,  89.969093,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.52068972587585,  84.690262,  62.960976,  79.903732,  51.833054,  47.418419,  89.970024,  end,52,1/1,Sweep Up,50.0
0,400.0,50,60,50,0-5,1,false,false,118.57687902450562,  84.690338,  62.968468,  79.904510,  51.837830,  47.455849,  89.985298,  end,52,1/1,Sweep Up,50.0
