timestamp,datetime,Select Device..._ch1,Select Device..._ch2,Select Device..._ch3,Select Device..._ch4,Select Device..._ch5,Select Device..._ch6
47.57,2026-03-15 15:38:50.222,90.91,75.99,43.0,27.36,23.61,47.4
47.58,2026-03-15 15:38:50.235,90.92,76.02,42.98,27.33,23.57,47.39
47.59,2026-03-15 15:38:50.243,90.92,76.02,42.98,27.33,23.57,47.39
47.6,2026-03-15 15:38:50.252,90.92,76.02,42.98,27.33,23.57,47.39
47.61,2026-03-15 15:38:50.264,90.92,76.02,42.98,27.33,23.57,47.39
47.68,2026-03-15 15:38:50.328,90.93,76.05,42.97,27.27,23.52,47.35
47.68,2026-03-15 15:38:50.332,90.93,76.05,42.97,27.27,23.52,47.35
47.69,2026-03-15 15:38:50.344,90.93,76.06,42.95,27.25,23.52,47.36
47.7,2026-03-15 15:38:50.352,90.93,76.06,42.95,27.25,23.52,47.36
47.71,2026-03-15 15:38:50.363,90.93,76.06,42.95,27.25,23.52,47.36
47.72,2026-03-15 15:38:50.373,90.93,76.06,42.95,27.25,23.52,47.36
47.73,2026-03-15 15:38:50.383,90.93,76.06,42.95,27.25,23.52,47.36
47.74,2026-03-15 15:38:50.393,90.93,76.06,42.95,27.25,23.52,47.36
47.75,2026-03-15 15:38:50.405,90.92,76.08,42.93,27.25,23.54,47.36
47.76,2026-03-15 15:38:50.415,90.92,76.08,42.93,27.25,23.54,47.36
47.8,2026-03-15 15:38:50.457,90.95,76.04,42.93,27.23,23.5,47.35
47.81,2026-03-15 15:38:50.463,90.95,76.04,42.93,27.23,23.5,47.35
47.82,2026-03-15 15:38:50.473,90.95,76.04,42.93,27.23,23.5,47.35
47.83,2026-03-15 15:38:50.483,90.95,76.04,42.93,27.23,23.5,47.35
47.84,2026-03-15 15:38:50.492,90.95,76.04,42.93,27.23,23.5,47.35
47.85,2026-03-15 15:38:50.503,90.95,76.04,42.93,27.23,23.5,47.35
47.86,2026-03-15 15:38:50.515,90.93,76.03,42.92,27.22,23.48,47.34
47.87,2026-03-15 15:38:50.522,90.93,76.03,42.92,27.22,23.48,47.34
47.88,2026-03-15 15:38:50.532,90.93,76.03,42.92,27.22,23.48,47.34
47.89,2026-03-15 15:38:50.546,90.93,76.03,42.92,27.22,23.48,47.34
47.94,2026-03-15 15:38:50.589,90.92,76.03,42.89,27.18,23.46,47.3
47.94,2026-03-15 15:38:50.592,90.92,76.03,42.89,27.18,23.46,47.3
47.95,2026-03-15 15:38:50.602,90.92,76.03,42.89,27.18,23.46,47.3
47.96,2026-03-15 15:38:50.612,90.92,76.03,42.89,27.18,23.46,47.3
47.97,2026-03-15 15:38:50.622,90.92,76.03,42.89,27.18,23.46,47.3
47.98,2026-03-15 15:38:50.633,90.97,76.01,42.88,27.19,23.45,47.31
47.99,2026-03-15 15:38:50.643,90.97,76.01,42.88,27.19,23.45,47.31
48.0,2026-03-15 15:38:50.652,90.97,76.01,42.88,27.19,23.45,47.31
48.01,2026-03-15 15:38:50.663,90.97,76.01,42.88,27.19,23.45,47.31
48.03,2026-03-15 15:38:50.679,90.97,76.01,42.88,27.19,23.45,47.31
48.07,2026-03-15 15:38:50.718,90.97,76.05,42.9,27.13,23.42,47.3
48.07,2026-03-15 15:38:50.723,90.97,76.05,42.9,27.13,23.42,47.3
48.08,2026-03-15 15:38:50.733,90.97,76.05,42.9,27.13,23.42,47.3
48.09,2026-03-15 15:38:50.745,90.93,76.04,42.85,27.13,23.42,47.28
48.1,2026-03-15 15:38:50.753,90.93,76.04,42.85,27.13,23.42,47.28
48.11,2026-03-15 15:38:50.762,90.93,76.04,42.85,27.13,23.42,47.28
48.12,2026-03-15 15:38:50.773,90.93,76.04,42.85,27.13,23.42,47.28
48.13,2026-03-15 15:38:50.783,90.93,76.04,42.85,27.13,23.42,47.28
48.14,2026-03-15 15:38:50.793,90.93,76.04,42.85,27.13,23.42,47.28
48.18,2026-03-15 15:38:50.837,90.94,76.08,42.86,27.12,23.39,47.23
48.19,2026-03-15 15:38:50.842,90.94,76.08,42.86,27.12,23.39,47.23
48.2,2026-03-15 15:38:50.852,90.94,76.08,42.86,27.12,23.39,47.23
48.21,2026-03-15 15:38:50.864,90.92,76.09,42.83,27.06,23.37,47.23
48.22,2026-03-15 15:38:50.873,90.92,76.09,42.83,27.06,23.37,47.23
48.23,2026-03-15 15:38:50.882,90.92,76.09,42.83,27.06,23.37,47.23
48.24,2026-03-15 15:38:50.893,90.92,76.09,42.83,27.06,23.37,47.23
48.25,2026-03-15 15:38:50.902,90.92,76.09,42.83,27.06,23.37,47.23
48.26,2026-03-15 15:38:50.915,90.92,76.07,42.79,27.03,23.35,47.22
48.27,2026-03-15 15:38:50.922,90.92,76.07,42.79,27.03,23.35,47.22
48.29,2026-03-15 15:38:50.941,90.92,76.07,42.79,27.03,23.35,47.22
48.32,2026-03-15 15:38:50.975,90.94,76.07,42.79,27.07,23.32,47.25
48.33,2026-03-15 15:38:50.982,90.94,76.07,42.79,27.07,23.32,47.25
48.34,2026-03-15 15:38:50.992,90.94,76.07,42.79,27.07,23.32,47.25
48.35,2026-03-15 15:38:51.002,90.94,76.07,42.79,27.07,23.32,47.25
48.36,2026-03-15 15:38:51.013,90.94,76.07,42.79,27.07,23.32,47.25
48.37,2026-03-15 15:38:51.023,90.94,76.07,42.79,27.07,23.32,47.25
48.38,2026-03-15 15:38:51.034,90.96,76.1,42.78,27.01,23.31,47.23
48.39,2026-03-15 15:38:51.043,90.96,76.1,42.78,27.01,23.31,47.23
48.4,2026-03-15 15:38:51.052,90.96,76.1,42.78,27.01,23.31,47.23
48.41,2026-03-15 15:38:51.066,90.96,76.1,42.78,27.01,23.31,47.23
48.46,2026-03-15 15:38:51.113,90.92,76.06,42.79,27.0,23.29,47.21
48.46,2026-03-15 15:38:51.114,90.92,76.06,42.79,27.0,23.29,47.21
48.47,2026-03-15 15:38:51.123,90.92,76.06,42.79,27.0,23.29,47.21
48.48,2026-03-15 15:38:51.132,90.92,76.06,42.79,27.0,23.29,47.21
48.49,2026-03-15 15:38:51.144,90.95,76.06,42.78,26.99,23.26,47.2
48.5,2026-03-15 15:38:51.152,90.95,76.06,42.78,26.99,23.26,47.2
48.51,2026-03-15 15:38:51.163,90.95,76.06,42.78,26.99,23.26,47.2
48.52,2026-03-15 15:38:51.172,90.95,76.06,42.78,26.99,23.26,47.2
48.53,2026-03-15 15:38:51.183,90.95,76.06,42.78,26.99,23.26,47.2
48.54,2026-03-15 15:38:51.197,90.94,76.06,42.76,26.95,23.25,47.18
48.59,2026-03-15 15:38:51.239,90.94,76.06,42.76,26.95,23.25,47.18
48.59,2026-03-15 15:38:51.242,90.94,76.06,42.76,26.95,23.25,47.18
48.6,2026-03-15 15:38:51.254,90.95,76.07,42.74,26.94,23.23,47.18
48.61,2026-03-15 15:38:51.263,90.95,76.07,42.74,26.94,23.23,47.18
48.62,2026-03-15 15:38:51.273,90.95,76.07,42.74,26.94,23.23,47.18
48.63,2026-03-15 15:38:51.283,90.95,76.07,42.74,26.94,23.23,47.18
48.64,2026-03-15 15:38:51.292,90.95,76.07,42.74,26.94,23.23,47.18
48.65,2026-03-15 15:38:51.303,90.95,76.07,42.74,26.94,23.23,47.18
48.66,2026-03-15 15:38:51.317,90.96,76.06,42.74,26.92,23.22,47.17
48.68,2026-03-15 15:38:51.329,90.96,76.06,42.74,26.92,23.22,47.17
48.72,2026-03-15 15:38:51.372,90.94,76.06,42.7,26.9,23.19,47.14
48.72,2026-03-15 15:38:51.373,90.94,76.06,42.7,26.9,23.19,47.14
48.73,2026-03-15 15:38:51.382,90.94,76.06,42.7,26.9,23.19,47.14
48.74,2026-03-15 15:38:51.393,90.94,76.06,42.7,26.9,23.19,47.14
48.75,2026-03-15 15:38:51.402,90.94,76.06,42.7,26.9,23.19,47.14
48.76,2026-03-15 15:38:51.413,90.94,76.06,42.7,26.9,23.19,47.14
48.77,2026-03-15 15:38:51.426,90.95,76.08,42.7,26.88,23.15,47.13
48.78,2026-03-15 15:38:51.432,90.95,76.08,42.7,26.88,23.15,47.13
48.79,2026-03-15 15:38:51.442,90.95,76.08,42.7,26.88,23.15,47.13
48.81,2026-03-15 15:38:51.458,90.95,76.08,42.7,26.88,23.15,47.13
48.87,2026-03-15 15:38:51.518,90.95,76.06,42.7,26.83,23.1,47.14
48.87,2026-03-15 15:38:51.523,90.95,76.06,42.7,26.83,23.1,47.14
48.88,2026-03-15 15:38:51.532,90.95,76.06,42.7,26.83,23.1,47.14
48.89,2026-03-15 15:38:51.545,90.94,76.06,42.66,26.81,23.11,47.12
48.9,2026-03-15 15:38:51.553,90.94,76.06,42.66,26.81,23.11,47.12
48.91,2026-03-15 15:38:51.562,90.94,76.06,42.66,26.81,23.11,47.12
48.92,2026-03-15 15:38:51.572,90.94,76.06,42.66,26.81,23.11,47.12
48.93,2026-03-15 15:38:51.583,90.94,76.06,42.66,26.81,23.11,47.12
48.94,2026-03-15 15:38:51.595,90.96,76.09,42.67,26.82,23.11,47.12
48.96,2026-03-15 15:38:51.608,90.96,76.09,42.67,26.82,23.11,47.12
49.0,2026-03-15 15:38:51.648,90.96,76.09,42.67,26.82,23.11,47.12
49.0,2026-03-15 15:38:51.654,90.95,76.08,42.68,26.82,23.1,47.09
49.01,2026-03-15 15:38:51.663,90.95,76.08,42.68,26.82,23.1,47.09
49.02,2026-03-15 15:38:51.672,90.95,76.08,42.68,26.82,23.1,47.09
49.03,2026-03-15 15:38:51.682,90.95,76.08,42.68,26.82,23.1,47.09
49.04,2026-03-15 15:38:51.692,90.95,76.08,42.68,26.82,23.1,47.09
49.05,2026-03-15 15:38:51.702,90.95,76.08,42.68,26.82,23.1,47.09
49.06,2026-03-15 15:38:51.715,90.95,76.05,42.67,26.78,23.08,47.09
49.07,2026-03-15 15:38:51.722,90.95,76.05,42.67,26.78,23.08,47.09
49.08,2026-03-15 15:38:51.736,90.95,76.05,42.67,26.78,23.08,47.09
49.13,2026-03-15 15:38:51.781,90.96,76.08,42.62,26.76,23.03,47.1
49.13,2026-03-15 15:38:51.782,90.96,76.08,42.62,26.76,23.03,47.1
49.14,2026-03-15 15:38:51.792,90.96,76.08,42.62,26.76,23.03,47.1
49.15,2026-03-15 15:38:51.802,90.96,76.08,42.62,26.76,23.03,47.1
49.16,2026-03-15 15:38:51.812,90.96,76.08,42.62,26.76,23.03,47.1
49.17,2026-03-15 15:38:51.825,90.97,76.07,42.63,26.73,23.04,47.06
49.18,2026-03-15 15:38:51.832,90.97,76.07,42.63,26.73,23.04,47.06
49.19,2026-03-15 15:38:51.842,90.97,76.07,42.63,26.73,23.04,47.06
49.2,2026-03-15 15:38:51.852,90.97,76.07,42.63,26.73,23.04,47.06
49.21,2026-03-15 15:38:51.866,90.97,76.07,42.63,26.73,23.04,47.06
49.27,2026-03-15 15:38:51.923,90.96,76.08,42.61,26.73,23.01,47.06
49.27,2026-03-15 15:38:51.926,90.96,76.08,42.61,26.73,23.01,47.06
49.28,2026-03-15 15:38:51.932,90.96,76.08,42.61,26.73,23.01,47.06
49.29,2026-03-15 15:38:51.944,90.93,76.08,42.6,26.71,23.0,47.04
49.3,2026-03-15 15:38:51.952,90.93,76.08,42.6,26.71,23.0,47.04
49.31,2026-03-15 15:38:51.962,90.93,76.08,42.6,26.71,23.0,47.04
49.32,2026-03-15 15:38:51.973,90.93,76.08,42.6,26.71,23.0,47.04
49.33,2026-03-15 15:38:51.982,90.93,76.08,42.6,26.71,23.0,47.04
49.34,2026-03-15 15:38:51.995,90.93,76.06,42.56,26.69,22.94,47.04
49.36,2026-03-15 15:38:52.009,90.93,76.06,42.56,26.69,22.94,47.04
49.41,2026-03-15 15:38:52.058,90.96,76.12,42.6,26.65,22.93,47.01
49.41,2026-03-15 15:38:52.062,90.96,76.12,42.6,26.65,22.93,47.01
49.42,2026-03-15 15:38:52.072,90.96,76.12,42.6,26.65,22.93,47.01
49.43,2026-03-15 15:38:52.082,90.96,76.12,42.6,26.65,22.93,47.01
49.44,2026-03-15 15:38:52.092,90.96,76.12,42.6,26.65,22.93,47.01
49.45,2026-03-15 15:38:52.102,90.96,76.12,42.6,26.65,22.93,47.01
49.46,2026-03-15 15:38:52.114,90.93,76.05,42.54,26.62,22.91,46.98
49.47,2026-03-15 15:38:52.123,90.93,76.05,42.54,26.62,22.91,46.98
49.48,2026-03-15 15:38:52.133,90.93,76.05,42.54,26.62,22.91,46.98
49.5,2026-03-15 15:38:52.149,90.93,76.05,42.54,26.62,22.91,46.98
49.56,2026-03-15 15:38:52.212,90.94,76.1,42.57,26.62,22.91,46.99
49.56,2026-03-15 15:38:52.214,90.94,76.1,42.57,26.62,22.91,46.99
49.57,2026-03-15 15:38:52.225,90.98,76.08,42.53,26.62,22.91,46.98
49.58,2026-03-15 15:38:52.233,90.98,76.08,42.53,26.62,22.91,46.98
49.59,2026-03-15 15:38:52.243,90.98,76.08,42.53,26.62,22.91,46.98
49.6,2026-03-15 15:38:52.253,90.98,76.08,42.53,26.62,22.91,46.98
49.61,2026-03-15 15:38:52.263,90.98,76.08,42.53,26.62,22.91,46.98
49.62,2026-03-15 15:38:52.273,90.98,76.08,42.53,26.62,22.91,46.98
49.64,2026-03-15 15:38:52.291,90.99,76.06,42.53,26.58,22.87,46.96
49.65,2026-03-15 15:38:52.304,90.99,76.06,42.53,26.58,22.87,46.96
49.71,2026-03-15 15:38:52.366,90.98,76.06,42.52,26.57,22.88,46.95
49.72,2026-03-15 15:38:52.373,90.98,76.06,42.52,26.57,22.88,46.95
49.73,2026-03-15 15:38:52.383,90.98,76.06,42.52,26.57,22.88,46.95
49.74,2026-03-15 15:38:52.395,90.91,76.09,42.51,26.53,22.83,46.93
49.75,2026-03-15 15:38:52.403,90.91,76.09,42.51,26.53,22.83,46.93
49.76,2026-03-15 15:38:52.412,90.91,76.09,42.51,26.53,22.83,46.93
49.77,2026-03-15 15:38:52.422,90.91,76.09,42.51,26.53,22.83,46.93
49.78,2026-03-15 15:38:52.432,90.91,76.09,42.51,26.53,22.83,46.93
49.79,2026-03-15 15:38:52.443,90.91,76.09,42.51,26.53,22.83,46.93
49.81,2026-03-15 15:38:52.461,90.96,76.1,42.48,26.53,22.85,46.94
49.87,2026-03-15 15:38:52.524,90.96,76.09,42.5,26.51,22.83,46.93
49.87,2026-03-15 15:38:52.526,90.96,76.09,42.5,26.51,22.83,46.93
49.88,2026-03-15 15:38:52.532,90.96,76.09,42.5,26.51,22.83,46.93
49.89,2026-03-15 15:38:52.543,90.96,76.09,42.5,26.51,22.83,46.93
49.9,2026-03-15 15:38:52.552,90.96,76.09,42.5,26.51,22.83,46.93
49.91,2026-03-15 15:38:52.564,90.94,76.11,42.46,26.49,22.82,46.91
49.92,2026-03-15 15:38:52.573,90.94,76.11,42.46,26.49,22.82,46.91
49.93,2026-03-15 15:38:52.582,90.94,76.11,42.46,26.49,22.82,46.91
49.94,2026-03-15 15:38:52.592,90.94,76.11,42.46,26.49,22.82,46.91
49.95,2026-03-15 15:38:52.604,90.94,76.11,42.46,26.49,22.82,46.91
49.99,2026-03-15 15:38:52.647,90.95,76.08,42.45,26.47,22.78,46.9
50.0,2026-03-15 15:38:52.653,90.95,76.08,42.45,26.47,22.78,46.9
50.01,2026-03-15 15:38:52.663,90.95,76.08,42.45,26.47,22.78,46.9
50.02,2026-03-15 15:38:52.673,90.96,76.13,42.45,26.44,22.79,46.89
50.03,2026-03-15 15:38:52.682,90.96,76.13,42.45,26.44,22.79,46.89
50.04,2026-03-15 15:38:52.693,90.96,76.13,42.45,26.44,22.79,46.89
50.05,2026-03-15 15:38:52.702,90.96,76.13,42.45,26.44,22.79,46.89
50.06,2026-03-15 15:38:52.713,90.96,76.13,42.45,26.44,22.79,46.89
50.07,2026-03-15 15:38:52.722,90.96,76.13,42.45,26.44,22.79,46.89
50.08,2026-03-15 15:38:52.736,90.96,76.08,42.43,26.41,22.75,46.87
50.12,2026-03-15 15:38:52.774,90.96,76.08,42.43,26.41,22.75,46.87
50.13,2026-03-15 15:38:52.783,90.96,76.08,42.43,26.41,22.75,46.87
50.14,2026-03-15 15:38:52.795,90.97,76.13,42.44,26.42,22.75,46.88
50.15,2026-03-15 15:38:52.802,90.97,76.13,42.44,26.42,22.75,46.88
50.16,2026-03-15 15:38:52.812,90.97,76.13,42.44,26.42,22.75,46.88
50.17,2026-03-15 15:38:52.823,90.97,76.13,42.44,26.42,22.75,46.88
50.18,2026-03-15 15:38:52.832,90.97,76.13,42.44,26.42,22.75,46.88
50.19,2026-03-15 15:38:52.842,90.97,76.13,42.44,26.42,22.75,46.88
50.2,2026-03-15 15:38:52.855,90.97,76.08,42.41,26.38,22.74,46.87
50.22,2026-03-15 15:38:52.871,90.97,76.08,42.41,26.38,22.74,46.87
50.27,2026-03-15 15:38:52.919,90.97,76.07,42.4,26.34,22.7,46.85
50.27,2026-03-15 15:38:52.922,90.97,76.07,42.4,26.34,22.7,46.85
50.28,2026-03-15 15:38:52.932,90.97,76.07,42.4,26.34,22.7,46.85
50.29,2026-03-15 15:38:52.943,90.97,76.07,42.4,26.34,22.7,46.85
50.3,2026-03-15 15:38:52.952,90.97,76.07,42.4,26.34,22.7,46.85
50.31,2026-03-15 15:38:52.965,90.97,76.11,42.4,26.33,22.7,46.84
50.32,2026-03-15 15:38:52.972,90.97,76.11,42.4,26.33,22.7,46.84
50.33,2026-03-15 15:38:52.982,90.97,76.11,42.4,26.33,22.7,46.84
50.34,2026-03-15 15:38:52.992,90.97,76.11,42.4,26.33,22.7,46.84
50.35,2026-03-15 15:38:53.005,90.97,76.11,42.4,26.33,22.7,46.84
50.4,2026-03-15 15:38:53.055,90.98,76.08,42.38,26.32,22.68,46.82
50.41,2026-03-15 15:38:53.062,90.98,76.08,42.38,26.32,22.68,46.82
50.42,2026-03-15 15:38:53.074,90.97,76.08,42.35,26.28,22.66,46.84
50.43,2026-03-15 15:38:53.082,90.97,76.08,42.35,26.28,22.66,46.84
50.44,2026-03-15 15:38:53.092,90.97,76.08,42.35,26.28,22.66,46.84
50.45,2026-03-15 15:38:53.102,90.97,76.08,42.35,26.28,22.66,46.84
50.46,2026-03-15 15:38:53.113,90.97,76.08,42.35,26.28,22.66,46.84
50.47,2026-03-15 15:38:53.122,90.97,76.08,42.35,26.28,22.66,46.84
50.48,2026-03-15 15:38:53.135,91.01,76.11,42.35,26.27,22.66,46.81
50.5,2026-03-15 15:38:53.148,91.01,76.11,42.35,26.27,22.66,46.81
50.54,2026-03-15 15:38:53.196,90.99,76.13,42.35,26.23,22.61,46.82
50.55,2026-03-15 15:38:53.202,90.99,76.13,42.35,26.23,22.61,46.82
50.56,2026-03-15 15:38:53.213,90.99,76.13,42.35,26.23,22.61,46.82
50.57,2026-03-15 15:38:53.222,90.99,76.13,42.35,26.23,22.61,46.82
50.58,2026-03-15 15:38:53.232,90.99,76.13,42.35,26.23,22.61,46.82
50.59,2026-03-15 15:38:53.244,90.99,76.11,42.34,26.18,22.59,46.8
50.6,2026-03-15 15:38:53.253,90.99,76.11,42.34,26.18,22.59,46.8
50.61,2026-03-15 15:38:53.263,90.99,76.11,42.34,26.18,22.59,46.8
50.62,2026-03-15 15:38:53.272,90.99,76.11,42.34,26.18,22.59,46.8
50.63,2026-03-15 15:38:53.286,90.99,76.11,42.34,26.18,22.59,46.8
50.69,2026-03-15 15:38:53.346,90.99,76.1,42.31,26.16,22.59,46.78
50.7,2026-03-15 15:38:53.353,90.99,76.1,42.31,26.16,22.59,46.78
50.71,2026-03-15 15:38:53.365,90.97,76.15,42.3,26.16,22.59,46.77
50.72,2026-03-15 15:38:53.373,90.97,76.15,42.3,26.16,22.59,46.77
50.73,2026-03-15 15:38:53.383,90.97,76.15,42.3,26.16,22.59,46.77
50.74,2026-03-15 15:38:53.392,90.97,76.15,42.3,26.16,22.59,46.77
50.75,2026-03-15 15:38:53.402,90.97,76.15,42.3,26.16,22.59,46.77
50.76,2026-03-15 15:38:53.416,91.0,76.13,42.3,26.13,22.57,46.78
50.77,2026-03-15 15:38:53.422,91.0,76.13,42.3,26.13,22.57,46.78
50.79,2026-03-15 15:38:53.441,91.0,76.13,42.3,26.13,22.57,46.78
50.84,2026-03-15 15:38:53.496,90.96,76.1,42.28,26.1,22.53,46.73
50.85,2026-03-15 15:38:53.502,90.96,76.1,42.28,26.1,22.53,46.73
50.86,2026-03-15 15:38:53.513,90.96,76.1,42.28,26.1,22.53,46.73
50.87,2026-03-15 15:38:53.523,90.96,76.1,42.28,26.1,22.53,46.73
50.88,2026-03-15 15:38:53.536,90.97,76.07,42.24,26.0,22.47,46.7
50.89,2026-03-15 15:38:53.542,90.97,76.07,42.24,26.0,22.47,46.7
50.9,2026-03-15 15:38:53.553,90.97,76.07,42.24,26.0,22.47,46.7
50.91,2026-03-15 15:38:53.562,90.97,76.07,42.24,26.0,22.47,46.7
50.92,2026-03-15 15:38:53.573,90.97,76.07,42.24,26.0,22.47,46.7
50.94,2026-03-15 15:38:53.592,90.98,76.12,42.2,25.9,22.43,46.69
50.99,2026-03-15 15:38:53.647,90.95,76.1,42.15,25.78,22.36,46.64
51.0,2026-03-15 15:38:53.652,90.95,76.1,42.15,25.78,22.36,46.64
51.01,2026-03-15 15:38:53.662,90.95,76.1,42.15,25.78,22.36,46.64
51.02,2026-03-15 15:38:53.673,90.95,76.1,42.15,25.78,22.36,46.64
51.03,2026-03-15 15:38:53.683,90.95,76.1,42.15,25.78,22.36,46.64
51.04,2026-03-15 15:38:53.693,90.95,76.1,42.15,25.78,22.36,46.64
51.05,2026-03-15 15:38:53.706,90.98,76.11,42.12,25.7,22.28,46.62
51.06,2026-03-15 15:38:53.713,90.98,76.11,42.12,25.7,22.28,46.62
51.07,2026-03-15 15:38:53.723,90.98,76.11,42.12,25.7,22.28,46.62
51.08,2026-03-15 15:38:53.737,90.98,76.11,42.12,25.7,22.28,46.62
51.13,2026-03-15 15:38:53.780,90.96,76.15,42.08,25.5,22.19,46.5
51.13,2026-03-15 15:38:53.782,90.96,76.15,42.08,25.5,22.19,46.5
51.14,2026-03-15 15:38:53.793,90.96,76.15,42.08,25.5,22.19,46.5
51.15,2026-03-15 15:38:53.803,90.96,76.15,42.08,25.5,22.19,46.5
51.16,2026-03-15 15:38:53.815,90.98,76.14,42.0,25.29,21.98,46.45
51.17,2026-03-15 15:38:53.822,90.98,76.14,42.0,25.29,21.98,46.45
51.18,2026-03-15 15:38:53.833,90.98,76.14,42.0,25.29,21.98,46.45
51.19,2026-03-15 15:38:53.842,90.98,76.14,42.0,25.29,21.98,46.45
51.2,2026-03-15 15:38:53.853,90.98,76.14,42.0,25.29,21.98,46.45
51.22,2026-03-15 15:38:53.870,91.01,76.11,41.88,24.89,21.89,46.38
51.28,2026-03-15 15:38:53.932,90.96,76.14,41.8,24.71,21.81,46.32
51.28,2026-03-15 15:38:53.934,90.96,76.14,41.8,24.71,21.81,46.32
51.29,2026-03-15 15:38:53.943,90.96,76.14,41.8,24.71,21.81,46.32
51.3,2026-03-15 15:38:53.952,90.96,76.14,41.8,24.71,21.81,46.32
51.31,2026-03-15 15:38:53.963,90.96,76.14,41.8,24.71,21.81,46.32
51.32,2026-03-15 15:38:53.973,90.96,76.14,41.8,24.71,21.81,46.32
51.33,2026-03-15 15:38:53.985,90.96,76.11,41.8,24.67,21.79,46.3
51.34,2026-03-15 15:38:53.993,90.96,76.11,41.8,24.67,21.79,46.3
51.35,2026-03-15 15:38:54.002,90.96,76.11,41.8,24.67,21.79,46.3
51.36,2026-03-15 15:38:54.016,90.96,76.11,41.8,24.67,21.79,46.3
51.42,2026-03-15 15:38:54.074,90.97,76.1,41.72,24.48,21.68,46.26
51.42,2026-03-15 15:38:54.077,90.97,76.1,41.72,24.48,21.68,46.26
51.43,2026-03-15 15:38:54.083,90.97,76.1,41.72,24.48,21.68,46.26
51.44,2026-03-15 15:38:54.092,90.97,76.1,41.72,24.48,21.68,46.26
51.45,2026-03-15 15:38:54.105,90.97,76.14,41.65,24.29,21.63,46.24
51.46,2026-03-15 15:38:54.113,90.97,76.14,41.65,24.29,21.63,46.24
51.47,2026-03-15 15:38:54.122,90.97,76.14,41.65,24.29,21.63,46.24
51.48,2026-03-15 15:38:54.132,90.97,76.14,41.65,24.29,21.63,46.24
51.49,2026-03-15 15:38:54.142,90.97,76.14,41.65,24.29,21.63,46.24
51.51,2026-03-15 15:38:54.159,90.97,76.11,41.6,24.1,21.52,46.17
51.55,2026-03-15 15:38:54.199,90.97,76.11,41.6,24.1,21.52,46.17
51.55,2026-03-15 15:38:54.202,90.97,76.11,41.6,24.1,21.52,46.17
51.56,2026-03-15 15:38:54.213,91.0,76.11,41.55,23.92,21.37,46.14
51.57,2026-03-15 15:38:54.223,91.0,76.11,41.55,23.92,21.37,46.14
51.58,2026-03-15 15:38:54.232,91.0,76.11,41.55,23.92,21.37,46.14
51.59,2026-03-15 15:38:54.243,91.0,76.11,41.55,23.92,21.37,46.14
51.6,2026-03-15 15:38:54.253,91.0,76.11,41.55,23.92,21.37,46.14
51.61,2026-03-15 15:38:54.267,90.92,76.1,41.51,23.75,21.23,46.12
51.62,2026-03-15 15:38:54.272,90.92,76.1,41.51,23.75,21.23,46.12
51.63,2026-03-15 15:38:54.286,90.92,76.1,41.51,23.75,21.23,46.12
51.69,2026-03-15 15:38:54.343,90.95,76.12,41.4,23.63,21.1,46.07
51.7,2026-03-15 15:38:54.353,90.95,76.12,41.4,23.63,21.1,46.07
51.71,2026-03-15 15:38:54.362,90.95,76.12,41.4,23.63,21.1,46.07
51.72,2026-03-15 15:38:54.373,90.95,76.12,41.4,23.63,21.1,46.07
51.73,2026-03-15 15:38:54.384,90.95,76.1,41.24,23.76,20.74,46.09
51.74,2026-03-15 15:38:54.392,90.95,76.1,41.24,23.76,20.74,46.09
51.75,2026-03-15 15:38:54.403,90.95,76.1,41.24,23.76,20.74,46.09
51.76,2026-03-15 15:38:54.413,90.95,76.1,41.24,23.76,20.74,46.09
51.77,2026-03-15 15:38:54.423,90.95,76.1,41.24,23.76,20.74,46.09
51.79,2026-03-15 15:38:54.439,90.98,76.14,40.85,23.41,20.6,46.09
51.84,2026-03-15 15:38:54.494,90.98,76.14,40.68,23.15,20.5,46.05
51.84,2026-03-15 15:38:54.496,90.98,76.14,40.68,23.15,20.5,46.05
51.85,2026-03-15 15:38:54.502,90.98,76.14,40.68,23.15,20.5,46.05
51.86,2026-03-15 15:38:54.513,90.98,76.14,40.68,23.15,20.5,46.05
51.87,2026-03-15 15:38:54.523,90.98,76.14,40.68,23.15,20.5,46.05
51.88,2026-03-15 15:38:54.532,90.98,76.14,40.68,23.15,20.5,46.05
51.89,2026-03-15 15:38:54.542,90.98,76.14,40.68,23.15,20.5,46.05
51.9,2026-03-15 15:38:54.556,90.98,76.14,40.7,23.14,20.5,46.04
51.91,2026-03-15 15:38:54.563,90.98,76.14,40.7,23.14,20.5,46.04
51.93,2026-03-15 15:38:54.579,90.98,76.14,40.7,23.14,20.5,46.04
51.97,2026-03-15 15:38:54.627,90.95,76.1,40.61,22.94,20.41,46.0
51.98,2026-03-15 15:38:54.632,90.95,76.1,40.61,22.94,20.41,46.0
51.99,2026-03-15 15:38:54.643,90.95,76.1,40.61,22.94,20.41,46.0
52.0,2026-03-15 15:38:54.652,90.95,76.1,40.61,22.94,20.41,46.0
52.01,2026-03-15 15:38:54.666,90.94,76.12,40.56,22.69,20.35,45.99
52.02,2026-03-15 15:38:54.673,90.94,76.12,40.56,22.69,20.35,45.99
52.03,2026-03-15 15:38:54.682,90.94,76.12,40.56,22.69,20.35,45.99
52.04,2026-03-15 15:38:54.692,90.94,76.12,40.56,22.69,20.35,45.99
